ProjectId,ComplexityScore,TotalBlocks,UniqueTargets,ControlBlocks,CustomBlocks
99336459,129.5,223,9,0,0
98405379,129.5,231,7,0,0
98820211,129.5,187,18,0,0
98023627,129.5,203,14,0,0
99008075,129.5,199,15,0,0
99572216,129.5,219,10,0,0
98841064,129.5,199,15,0,0
99576235,129.5,219,10,0,0
98484273,129.5,155,26,0,0
96472656,129.5,211,12,0,0
99119101,129.5,167,23,0,0
99158108,129.5,231,7,0,0
99378780,129.5,199,15,0,0
99963936,129.5,175,21,0,0
99666662,129.5,227,8,0,0
98866962,129.5,187,18,0,0
98930716,129.5,231,7,0,0
98604393,129.5,215,11,0,0
98428882,129.5,175,21,0,0
99061208,129.5,219,10,0,0
99742120,129.5,231,7,0,0
97708689,129.5,207,13,0,0
99420402,129.5,235,6,0,0
98494376,129.5,247,3,0,0
95928272,129.5,203,14,0,0
98626485,129.5,183,19,0,0
99261992,129.5,183,19,0,0
99620387,129.5,163,24,0,0
99623187,129.5,215,11,0,0
93333256,129.5,219,10,0,0
98621721,129.5,191,17,0,0
99617331,129.5,219,10,0,0
99526247,129.5,195,16,0,0
96888696,129.5,227,8,0,0
99054333,129.5,215,11,0,0
98057722,129.5,203,14,0,0
99527412,129.5,195,16,0,0
99170899,129.5,231,7,0,0
98585914,129.5,215,11,0,0
98590472,129.5,203,14,0,0
99267736,129.5,207,13,0,0
92770654,129.5,223,9,0,0
99556000,129.5,223,9,0,0
99640589,129.5,215,11,0,0
99642669,129.5,231,7,0,0
68259574,129.5,183,19,0,0
99183316,129.5,215,11,0,0
97931267,129.5,215,11,0,0
99957997,129.5,227,8,0,0
99116193,129.5,219,10,0,0
98268027,129.5,231,7,0,0
91930181,129.5,219,10,0,0
99555762,129.5,207,13,0,0
98629960,129.5,171,22,0,0
98797945,129.5,199,15,0,0
99898061,129.5,219,10,0,0
99513323,129.5,247,3,0,0
99899703,129.5,219,10,0,0
95731299,129.0,226,8,0,0
99291477,129.0,166,23,0,0
97473657,129.0,230,7,0,0
98653300,129.0,214,11,0,0
98518877,129.0,178,20,0,0
99122058,129.0,226,8,0,0
99589170,129.0,214,11,0,0
96419960,129.0,210,12,0,0
98738139,129.0,194,16,0,0
98808397,129.0,154,26,0,0
98309707,129.0,202,14,0,0
99901536,129.0,134,31,0,0
98449010,129.0,230,7,0,0
99188227,129.0,202,14,0,0
99255603,129.0,214,11,0,0
98703043,129.0,234,6,0,0
98933322,129.0,194,16,0,0
99187428,129.0,222,9,0,0
98922048,129.0,214,11,0,0
99085822,129.0,190,17,0,0
99079798,129.0,170,22,0,0
86715690,129.0,226,8,0,0
98605139,129.0,198,15,0,0
99201956,129.0,214,11,0,0
93331287,129.0,250,2,0,0
98001162,129.0,222,9,0,0
98500101,129.0,158,25,0,0
99471242,129.0,218,10,0,0
97768906,129.0,210,12,0,0
99335680,129.0,242,4,0,0
98616140,129.0,226,8,0,0
99914280,129.0,226,8,0,0
97110047,129.0,186,18,0,0
89713748,129.0,238,5,0,0
98553775,129.0,246,3,0,0
98608706,129.0,234,6,0,0
98780704,129.0,246,3,0,0
98689214,129.0,222,9,0,0
98605550,129.0,162,24,0,0
99794238,129.0,210,12,0,0
98693372,129.0,214,11,0,0
99000384,129.0,234,6,0,0
99520435,129.0,242,4,0,0
98669991,129.0,222,9,0,0
99694537,129.0,206,13,0,0
99815484,129.0,226,8,0,0
88389740,129.0,114,36,0,0
98069142,129.0,206,13,0,0
96666012,129.0,226,8,0,0
95939540,129.0,214,11,0,0
99898388,129.0,186,18,0,0
98992524,129.0,190,17,0,0
97857725,129.0,226,8,0,0
98509954,129.0,202,14,0,0
99521566,129.0,218,10,0,0
99624323,129.0,214,11,0,0
97926288,129.0,198,15,0,0
99350525,129.0,134,31,0,0
98759005,129.0,226,8,0,0
98858187,129.0,218,10,0,0
98858721,129.0,210,12,0,0
99361298,129.0,210,12,0,0
99167169,129.0,170,22,0,0
98840413,129.0,234,6,0,0
99311397,129.0,250,2,0,0
94267141,129.0,190,17,0,0
61959788,129.0,206,13,0,0
99283100,129.0,202,14,0,0
88559814,129.0,166,23,0,0
99540283,129.0,186,18,0,0
98565802,129.0,186,18,0,0
97545988,129.0,198,15,0,0
97434463,129.0,222,9,0,0
99675068,129.0,234,6,0,0
99964392,129.0,202,14,0,0
47838600,128.5,197,15,0,0
98518947,128.5,205,13,0,0
96991230,128.5,213,11,0,0
99068017,128.5,225,8,0,0
98576866,128.5,209,12,0,0
99294230,128.5,209,12,0,0
97079781,128.5,209,12,0,0
98690655,128.5,237,5,0,0
97751755,128.5,229,7,0,0
99333829,128.5,209,12,0,0
98548230,128.5,173,21,0,0
98565884,128.5,205,13,0,0
99589327,128.5,193,16,0,0
99473397,128.5,237,5,0,0
99473420,128.5,213,11,0,0
98645106,128.5,181,19,0,0
99118284,128.5,217,10,0,0
99153634,128.5,237,5,0,0
87775099,128.5,217,10,0,0
99153530,128.5,201,14,0,0
99314147,128.5,221,9,0,0
97395983,128.5,237,5,0,0
98940200,128.5,209,12,0,0
99938861,128.5,181,19,0,0
96101959,128.5,197,15,0,0
99033737,128.5,185,18,0,0
97350671,128.5,241,4,0,0
98842128,128.5,205,13,0,0
92542260,128.5,213,11,0,0
98527757,128.5,197,15,0,0
99897841,128.5,217,10,0,0
98756473,128.5,237,5,0,0
98105499,128.5,221,9,0,0
99577745,128.5,217,10,0,0
99390906,128.5,193,16,0,0
68520912,128.5,185,18,0,0
97959274,128.5,189,17,0,0
99408168,128.5,173,21,0,0
99159196,128.5,169,22,0,0
99576417,128.5,209,12,0,0
99615480,128.5,237,5,0,0
97319104,128.5,201,14,0,0
74779012,128.5,217,10,0,0
98626468,128.5,197,15,0,0
98679668,128.5,229,7,0,0
98434782,128.5,229,7,0,0
99903496,128.5,201,14,0,0
98599459,128.5,217,10,0,0
97724527,128.5,209,12,0,0
99342917,128.5,193,16,0,0
99658574,128.5,193,16,0,0
98850828,128.5,225,8,0,0
98665588,128.5,209,12,0,0
96441147,128.5,201,14,0,0
96424722,128.5,181,19,0,0
98842177,128.5,205,13,0,0
93282114,128.5,193,16,0,0
98845902,128.5,209,12,0,0
95484862,128.5,229,7,0,0
99754923,128.5,213,11,0,0
99710390,128.5,205,13,0,0
98529746,128.5,221,9,0,0
98444151,128.5,213,11,0,0
99524761,128.5,201,14,0,0
99398147,128.5,229,7,0,0
99627782,128.5,225,8,0,0
99714034,128.5,237,5,0,0
99455295,128.5,229,7,0,0
99399869,128.5,189,17,0,0
99887496,128.5,221,9,0,0
75912984,128.5,201,14,0,0
98836194,128.5,217,10,0,0
98292932,128.5,217,10,0,0
98654967,128.5,209,12,0,0
98293548,128.5,185,18,0,0
99253129,128.5,209,12,0,0
89106707,128.5,221,9,0,0
99163799,128.0,200,14,0,0
99577485,128.0,208,12,0,0
99638725,128.0,164,23,0,0
99641613,128.0,196,15,0,0
99941922,128.0,196,15,0,0
98354102,128.0,232,6,0,0
99170381,128.0,244,3,0,0
99155031,128.0,212,11,0,0
97729765,128.0,236,5,0,0
98473637,128.0,200,14,0,0
99355056,128.0,192,16,0,0
99265102,128.0,228,7,0,0
99948208,128.0,200,14,0,0
98552590,128.0,200,14,0,0
99581577,128.0,228,7,0,0
99565186,128.0,200,14,0,0
98682880,128.0,188,17,0,0
98684650,128.0,220,9,0,0
98644436,128.0,236,5,0,0
99018428,128.0,188,17,0,0
99029584,128.0,244,3,0,0
97784971,128.0,196,15,0,0
98743960,128.0,156,25,0,0
99026260,128.0,204,13,0,0
99283385,128.0,236,5,0,0
99283806,128.0,212,11,0,0
98664975,128.0,168,22,0,0
98579885,128.0,188,17,0,0
99022884,128.0,220,9,0,0
97060218,128.0,196,15,0,0
99836372,128.0,208,12,0,0
99493321,128.0,204,13,0,0
96407520,128.0,224,8,0,0
98480816,128.0,200,14,0,0
99505094,128.0,224,8,0,0
99389562,128.0,168,22,0,0
99496612,128.0,188,17,0,0
98846548,128.0,188,17,0,0
98434608,128.0,132,31,0,0
98695575,128.0,128,32,0,0
98699859,128.0,208,12,0,0
98538422,128.0,224,8,0,0
92972409,128.0,208,12,0,0
99569114,128.0,228,7,0,0
98763308,128.0,228,7,0,0
98627737,128.0,188,17,0,0
99567945,128.0,240,4,0,0
98493693,128.0,212,11,0,0
99328737,128.0,216,10,0,0
98536931,128.0,220,9,0,0
98556369,128.0,196,15,0,0
98612848,128.0,216,10,0,0
99480898,128.0,192,16,0,0
95347447,128.0,204,13,0,0
98490568,128.0,192,16,0,0
98622180,128.0,232,6,0,0
99316110,128.0,180,19,0,0
98228103,128.0,204,13,0,0
97345347,128.0,224,8,0,0
99766221,128.0,212,11,0,0
99594819,128.0,204,13,0,0
98639770,128.0,228,7,0,0
98786862,128.0,196,15,0,0
99356634,128.0,220,9,0,0
99644406,128.0,204,13,0,0
95622442,128.0,164,23,0,0
99630764,128.0,188,17,0,0
98560396,128.0,204,13,0,0
99391226,128.0,184,18,0,0
99630449,128.0,216,10,0,0
99618955,128.0,192,16,0,0
99561700,128.0,220,9,0,0
98632450,128.0,216,10,0,0
99010413,128.0,216,10,0,0
97657299,128.0,208,12,0,0
99548800,128.0,200,14,0,0
98797876,128.0,232,6,0,0
97235469,128.0,204,13,0,0
99619902,128.0,212,11,0,0
98111095,128.0,204,13,0,0
99523249,128.0,184,18,0,0
98388312,128.0,200,14,0,0
99574943,128.0,204,13,0,0
99262828,128.0,204,13,0,0
99602626,128.0,228,7,0,0
99598901,128.0,228,7,0,0
98927212,128.0,204,13,0,0
98205007,128.0,160,24,0,0
99530197,128.0,192,16,0,0
98498067,127.5,59,49,0,0
54938606,127.5,199,14,0,0
98663405,127.5,235,5,0,0
99959980,127.5,227,7,0,0
98664150,127.5,183,18,0,0
98513434,127.5,191,16,0,0
99636212,127.5,207,12,0,0
98937944,127.5,207,12,0,0
98936688,127.5,235,5,0,0
99938541,127.5,227,7,0,0
98105662,127.5,171,21,0,0
98711362,127.5,219,9,0,0
99225051,127.5,231,6,0,0
99439698,127.5,243,3,0,0
99643821,127.5,211,11,0,0
97939987,127.5,199,14,0,0
95625104,127.5,167,22,0,0
97429720,127.5,215,10,0,0
98563447,127.5,223,8,0,0
99276904,127.5,231,6,0,0
98583859,127.5,219,9,0,0
97972596,127.5,215,10,0,0
98184847,127.5,227,7,0,0
98620629,127.5,239,4,0,0
98407463,127.5,211,11,0,0
99023747,127.5,223,8,0,0
99680337,127.5,159,24,0,0
98342841,127.5,179,19,0,0
98362547,127.5,227,7,0,0
99192219,127.5,211,11,0,0
99195124,127.5,211,11,0,0
98513830,127.5,223,8,0,0
95252335,127.5,235,5,0,0
98913275,127.5,227,7,0,0
99398390,127.5,195,15,0,0
99631323,127.5,219,9,0,0
91091676,127.5,219,9,0,0
98930360,127.5,211,11,0,0
98845398,127.5,231,6,0,0
97272134,127.5,219,9,0,0
98384524,127.5,223,8,0,0
99560342,127.5,167,22,0,0
99522694,127.5,215,10,0,0
98604190,127.5,215,10,0,0
98694786,127.5,199,14,0,0
98846719,127.5,187,17,0,0
93808019,127.5,231,6,0,0
97710554,127.5,171,21,0,0
99608190,127.5,171,21,0,0
86397346,127.5,223,8,0,0
98558870,127.5,203,13,0,0
98432371,127.5,191,16,0,0
98625104,127.5,211,11,0,0
99327529,127.5,211,11,0,0
98780792,127.5,227,7,0,0
98878721,127.5,219,9,0,0
99136978,127.5,151,26,0,0
98510218,127.5,243,3,0,0
98813342,127.5,215,10,0,0
99345833,127.5,239,4,0,0
98516866,127.5,215,10,0,0
99238398,127.5,219,9,0,0
99621430,127.5,171,21,0,0
98659515,127.5,191,16,0,0
99140165,127.5,147,27,0,0
99948645,127.5,203,13,0,0
99470575,127.5,203,13,0,0
19346754,127.5,159,24,0,0
98659979,127.5,147,27,0,0
98832700,127.0,238,4,0,0
98472873,127.0,210,11,0,0
98660225,127.0,226,7,0,0
98647484,127.0,210,11,0,0
98686219,127.0,222,8,0,0
98289380,127.0,218,9,0,0
98660876,127.0,206,12,0,0
99607562,127.0,190,16,0,0
97182725,127.0,226,7,0,0
99325287,127.0,214,10,0,0
98556843,127.0,234,5,0,0
99545244,127.0,238,4,0,0
98603081,127.0,214,10,0,0
99244670,127.0,218,9,0,0
98700067,127.0,206,12,0,0
98624996,127.0,230,6,0,0
99919763,127.0,194,15,0,0
99479407,127.0,238,4,0,0
98768070,127.0,218,9,0,0
99235454,127.0,178,19,0,0
99607976,127.0,226,7,0,0
99548773,127.0,226,7,0,0
99847812,127.0,222,8,0,0
98699266,127.0,194,15,0,0
99628114,127.0,214,10,0,0
98677646,127.0,214,10,0,0
98628729,127.0,198,14,0,0
99523252,127.0,154,25,0,0
98434980,127.0,206,12,0,0
99014958,127.0,190,16,0,0
95386355,127.0,198,14,0,0
99634643,127.0,202,13,0,0
98069849,127.0,202,13,0,0
99427755,127.0,226,7,0,0
98207496,127.0,174,20,0,0
99744625,127.0,202,13,0,0
98915766,127.0,218,9,0,0
98920420,127.0,186,17,0,0
99464210,127.0,202,13,0,0
98927479,127.0,174,20,0,0
98594071,127.0,222,8,0,0
99599587,127.0,154,25,0,0
98854360,127.0,174,20,0,0
96644951,127.0,182,18,0,0
99939043,127.0,202,13,0,0
99890620,127.0,222,8,0,0
99889676,127.0,246,2,0,0
97989469,127.0,190,16,0,0
99641732,127.0,242,3,0,0
98592685,127.0,190,16,0,0
98900689,127.0,170,21,0,0
99642208,127.0,210,11,0,0
98636304,127.0,198,14,0,0
99282840,127.0,206,12,0,0
99284838,127.0,222,8,0,0
96218699,127.0,162,23,0,0
98987951,127.0,202,13,0,0
98851764,127.0,206,12,0,0
99220309,127.0,194,15,0,0
99370898,127.0,226,7,0,0
91549321,127.0,214,10,0,0
98646540,127.0,178,19,0,0
98897531,127.0,202,13,0,0
98861477,127.0,230,6,0,0
60640752,127.0,214,10,0,0
97407299,127.0,206,12,0,0
98566311,127.0,218,9,0,0
99776319,127.0,210,11,0,0
99023818,127.0,214,10,0,0
97444225,127.0,190,16,0,0
98570878,127.0,194,15,0,0
98964361,127.0,246,2,0,0
99208213,127.0,214,10,0,0
99007712,127.0,222,8,0,0
99000832,127.0,206,12,0,0
96380610,127.0,194,15,0,0
99670071,127.0,202,13,0,0
99500445,127.0,234,5,0,0
98520864,126.5,209,11,0,0
99373752,126.5,229,6,0,0
99837961,126.5,169,21,0,0
98839163,126.5,209,11,0,0
98636278,126.5,201,13,0,0
98638675,126.5,213,10,0,0
98342628,126.5,213,10,0,0
96935445,126.5,201,13,0,0
97770529,126.5,201,13,0,0
99797277,126.5,225,7,0,0
98618336,126.5,221,8,0,0
98689011,126.5,197,14,0,0
99278068,126.5,181,18,0,0
98714991,126.5,181,18,0,0
92800853,126.5,221,8,0,0
97927643,126.5,205,12,0,0
99433398,126.5,221,8,0,0
98079118,126.5,205,12,0,0
98488787,126.5,225,7,0,0
96883538,126.5,233,5,0,0
99526328,126.5,193,15,0,0
98918672,126.5,185,17,0,0
98924235,126.5,221,8,0,0
98402510,126.5,193,15,0,0
99860079,126.5,201,13,0,0
99564039,126.5,185,17,0,0
99004809,126.5,213,10,0,0
98692506,126.5,221,8,0,0
99608606,126.5,209,11,0,0
99595549,126.5,237,4,0,0
95043705,126.5,185,17,0,0
98729533,126.5,217,9,0,0
98933956,126.5,205,12,0,0
99359766,126.5,221,8,0,0
99362604,126.5,213,10,0,0
99538592,126.5,233,5,0,0
96047256,126.5,221,8,0,0
99299654,126.5,217,9,0,0
99021551,126.5,213,10,0,0
98570936,126.5,233,5,0,0
99295083,126.5,205,12,0,0
99464209,126.5,209,11,0,0
98978422,126.5,205,12,0,0
98514309,126.5,217,9,0,0
97980628,126.5,205,12,0,0
99551370,126.5,205,12,0,0
99807290,126.5,229,6,0,0
95192540,126.5,221,8,0,0
99449194,126.5,217,9,0,0
99898832,126.5,169,21,0,0
99899912,126.5,217,9,0,0
98634347,126.5,181,18,0,0
99709299,126.5,217,9,0,0
98824027,126.5,193,15,0,0
89242542,126.5,233,5,0,0
99872892,126.5,201,13,0,0
93528660,126.5,225,7,0,0
99522738,126.5,249,1,0,0
77019596,126.5,181,18,0,0
99171948,126.5,229,6,0,0
99284471,126.5,209,11,0,0
98733129,126.5,233,5,0,0
94692085,126.5,221,8,0,0
98732848,126.5,229,6,0,0
98995703,126.5,205,12,0,0
97861558,126.5,205,12,0,0
98679740,126.5,201,13,0,0
99608009,126.5,237,4,0,0
98169487,126.5,169,21,0,0
97165236,126.5,197,14,0,0
99607554,126.5,225,7,0,0
99622505,126.5,225,7,0,0
99391345,126.5,233,5,0,0
98709094,126.5,225,7,0,0
98559930,126.5,197,14,0,0
99321214,126.5,237,4,0,0
98626533,126.5,237,4,0,0
99179184,126.5,213,10,0,0
99179839,126.5,213,10,0,0
98118735,126.5,209,11,0,0
99606412,126.5,233,5,0,0
99052080,126.5,193,15,0,0
98437874,126.5,225,7,0,0
99182342,126.5,201,13,0,0
98294880,126.5,217,9,0,0
98652763,126.5,221,8,0,0
98193876,126.5,157,24,0,0
98314662,126.5,209,11,0,0
99897003,126.5,201,13,0,0
99779563,126.5,165,22,0,0
99551734,126.5,229,6,0,0
98284428,126.5,193,15,0,0
99670456,126.5,217,9,0,0
98516855,126.0,204,12,0,0
47210984,126.0,216,9,0,0
98858855,126.0,188,16,0,0
99505892,126.0,196,14,0,0
99053422,126.0,164,22,0,0
98598845,126.0,204,12,0,0
99655213,126.0,232,5,0,0
98739155,126.0,220,8,0,0
99590068,126.0,216,9,0,0
99539364,126.0,192,15,0,0
99669178,126.0,200,13,0,0
98658087,126.0,224,7,0,0
85435476,126.0,196,14,0,0
98927908,126.0,204,12,0,0
98868417,126.0,192,15,0,0
99951445,126.0,228,6,0,0
98956710,126.0,204,12,0,0
98695587,126.0,204,12,0,0
98957204,126.0,204,12,0,0
99133634,126.0,172,20,0,0
98536226,126.0,172,20,0,0
98702860,126.0,216,9,0,0
98979888,126.0,204,12,0,0
98979930,126.0,224,7,0,0
98979797,126.0,204,12,0,0
98642820,126.0,220,8,0,0
99113559,126.0,204,12,0,0
98894164,126.0,212,10,0,0
98370591,126.0,212,10,0,0
78761536,126.0,188,16,0,0
99154326,126.0,180,18,0,0
98697636,126.0,216,9,0,0
99568957,126.0,196,14,0,0
98955356,126.0,204,12,0,0
93842129,126.0,192,15,0,0
99184022,126.0,220,8,0,0
98160571,126.0,116,34,0,0
99109917,126.0,180,18,0,0
92768355,126.0,228,6,0,0
92604980,126.0,140,28,0,0
98524465,126.0,188,16,0,0
98524229,126.0,184,17,0,0
99489062,126.0,224,7,0,0
97747763,126.0,204,12,0,0
99374410,126.0,192,15,0,0
98979658,126.0,204,12,0,0
98486591,126.0,244,2,0,0
99297644,126.0,180,18,0,0
98943986,126.0,204,12,0,0
99497101,126.0,236,4,0,0
98933824,126.0,220,8,0,0
98678776,126.0,200,13,0,0
99153547,126.0,228,6,0,0
99600643,126.0,180,18,0,0
95325457,126.0,168,21,0,0
98673023,126.0,196,14,0,0
98364874,126.0,180,18,0,0
98593599,126.0,212,10,0,0
99541177,126.0,240,3,0,0
99573667,126.0,228,6,0,0
99418212,126.0,192,15,0,0
99088226,126.0,196,14,0,0
99834306,126.0,216,9,0,0
98680664,126.0,224,7,0,0
98815005,126.0,152,25,0,0
98503482,126.0,224,7,0,0
97828092,126.0,228,6,0,0
99484003,126.0,212,10,0,0
98490422,126.0,240,3,0,0
98105085,126.0,208,11,0,0
99365853,126.0,204,12,0,0
99469670,126.0,200,13,0,0
98180032,126.0,188,16,0,0
98926700,126.0,204,12,0,0
99582778,126.0,204,12,0,0
99539105,126.0,224,7,0,0
99200405,126.0,216,9,0,0
99081799,126.0,204,12,0,0
98927978,126.0,204,12,0,0
99640551,126.0,216,9,0,0
98939282,126.0,204,12,0,0
99034031,126.0,208,11,0,0
98978294,126.0,204,12,0,0
99114887,126.0,148,26,0,0
98669706,126.0,160,23,0,0
98531041,126.0,216,9,0,0
97269955,125.5,143,27,0,0
98630249,125.5,167,21,0,0
97837219,125.5,191,15,0,0
98600737,125.5,243,2,0,0
98266724,125.5,231,5,0,0
99251727,125.5,227,6,0,0
98652753,125.5,223,7,0,0
99291550,125.5,183,17,0,0
99957284,125.5,219,8,0,0
98658255,125.5,219,8,0,0
99894779,125.5,247,1,0,0
99493198,125.5,167,21,0,0
96348108,125.5,215,9,0,0
98695168,125.5,219,8,0,0
98675641,125.5,211,10,0,0
96589341,125.5,223,7,0,0
98704236,125.5,191,15,0,0
94074070,125.5,187,16,0,0
99567661,125.5,207,11,0,0
95526334,125.5,179,18,0,0
98607507,125.5,219,8,0,0
99103763,125.5,207,11,0,0
96026777,125.5,203,12,0,0
93955472,125.5,219,8,0,0
93987513,125.5,219,8,0,0
99428677,125.5,187,16,0,0
99426573,125.5,199,13,0,0
98632354,125.5,203,12,0,0
99380402,125.5,223,7,0,0
98983116,125.5,223,7,0,0
99483258,125.5,195,14,0,0
98604407,125.5,203,12,0,0
98554913,125.5,207,11,0,0
99796011,125.5,223,7,0,0
99623147,125.5,167,21,0,0
98675648,125.5,211,10,0,0
98506153,125.5,219,8,0,0
98495838,125.5,195,14,0,0
99476540,125.5,215,9,0,0
99624826,125.5,163,22,0,0
99175968,125.5,171,20,0,0
98970849,125.5,211,10,0,0
98796699,125.5,219,8,0,0
98702872,125.5,203,12,0,0
99492043,125.5,231,5,0,0
98578848,125.5,235,4,0,0
98371341,125.5,191,15,0,0
98007633,125.5,203,12,0,0
98551661,125.5,151,25,0,0
96234364,125.5,191,15,0,0
98980357,125.5,239,3,0,0
99371704,125.5,207,11,0,0
99688786,125.5,207,11,0,0
98669977,125.5,163,22,0,0
98644455,125.5,199,13,0,0
98728386,125.5,247,1,0,0
98360739,125.5,211,10,0,0
98855064,125.5,211,10,0,0
73272698,125.5,223,7,0,0
95784106,125.5,203,12,0,0
98953941,125.5,199,13,0,0
97930222,125.5,199,13,0,0
99475145,125.5,183,17,0,0
99610776,125.5,187,16,0,0
98022830,125.5,223,7,0,0
98820755,125.5,203,12,0,0
98472501,125.5,183,17,0,0
98901868,125.5,195,14,0,0
98856029,125.5,199,13,0,0
98923191,125.5,155,24,0,0
98637863,125.5,219,8,0,0
98898962,125.5,199,13,0,0
99530384,125.5,203,12,0,0
99909593,125.5,199,13,0,0
98686075,125.5,199,13,0,0
98022679,125.5,207,11,0,0
99313366,125.5,195,14,0,0
99956822,125.5,219,8,0,0
98662097,125.0,226,6,0,0
98654536,125.0,202,12,0,0
96334666,125.0,214,9,0,0
98194992,125.0,206,11,0,0
98173130,125.0,198,13,0,0
92227656,125.0,218,8,0,0
99311596,125.0,238,3,0,0
96130203,125.0,174,19,0,0
96143873,125.0,206,11,0,0
99159842,125.0,206,11,0,0
97389732,125.0,198,13,0,0
98711047,125.0,150,25,0,0
98708478,125.0,198,13,0,0
99163528,125.0,214,9,0,0
94409584,125.0,166,21,0,0
97397264,125.0,230,5,0,0
99769699,125.0,198,13,0,0
97942648,125.0,178,18,0,0
99536754,125.0,198,13,0,0
98938294,125.0,202,12,0,0
99106964,125.0,230,5,0,0
96070913,125.0,218,8,0,0
99697678,125.0,194,14,0,0
98856806,125.0,150,25,0,0
98592063,125.0,214,9,0,0
99349650,125.0,222,7,0,0
98562705,125.0,190,15,0,0
99103384,125.0,226,6,0,0
98675524,125.0,210,10,0,0
99638445,125.0,230,5,0,0
99427056,125.0,194,14,0,0
98709856,125.0,226,6,0,0
98915038,125.0,230,5,0,0
78558018,125.0,214,9,0,0
98249736,125.0,206,11,0,0
91448450,125.0,218,8,0,0
99756114,125.0,218,8,0,0
98631359,125.0,214,9,0,0
98676027,125.0,198,13,0,0
99481470,125.0,214,9,0,0
99178222,125.0,210,10,0,0
99178454,125.0,210,10,0,0
99045149,125.0,246,1,0,0
99041424,125.0,150,25,0,0
93825717,125.0,194,14,0,0
99234207,125.0,126,31,0,0
99012436,125.0,186,16,0,0
98817729,125.0,194,14,0,0
96862420,125.0,218,8,0,0
98621912,125.0,226,6,0,0
99021382,125.0,198,13,0,0
99783074,125.0,210,10,0,0
98469194,125.0,230,5,0,0
98620460,125.0,226,6,0,0
97731627,125.0,174,19,0,0
98495545,125.0,194,14,0,0
99009152,125.0,186,16,0,0
99223216,125.0,218,8,0,0
98544058,125.0,202,12,0,0
98786433,125.0,198,13,0,0
99529248,125.0,218,8,0,0
85565618,125.0,178,18,0,0
97109978,125.0,222,7,0,0
98554175,125.0,190,15,0,0
88150379,125.0,178,18,0,0
99580743,125.0,206,11,0,0
99648636,125.0,218,8,0,0
98646778,125.0,226,6,0,0
98647523,125.0,150,25,0,0
99552976,125.0,202,12,0,0
99954549,125.0,230,5,0,0
99499796,125.0,166,21,0,0
99501985,124.5,185,16,0,0
16306675,124.5,213,9,0,0
99197036,124.5,205,11,0,0
98682935,124.5,225,6,0,0
98617541,124.5,217,8,0,0
96852838,124.5,185,16,0,0
99620213,124.5,225,6,0,0
99613536,124.5,185,16,0,0
98018119,124.5,217,8,0,0
98502316,124.5,225,6,0,0
98655153,124.5,185,16,0,0
99212216,124.5,209,10,0,0
96932967,124.5,245,1,0,0
99734853,124.5,221,7,0,0
99522450,124.5,205,11,0,0
99744041,124.5,221,7,0,0
99234144,124.5,209,10,0,0
99238309,124.5,213,9,0,0
99946275,124.5,185,16,0,0
98349433,124.5,161,22,0,0
98386208,124.5,205,11,0,0
99549348,124.5,209,10,0,0
98661596,124.5,237,3,0,0
98648059,124.5,189,15,0,0
99120331,124.5,189,15,0,0
98280391,124.5,209,10,0,0
99606843,124.5,229,5,0,0
99714535,124.5,189,15,0,0
99715437,124.5,213,9,0,0
97240889,124.5,241,2,0,0
98704389,124.5,161,22,0,0
98596353,124.5,193,14,0,0
97271098,124.5,205,11,0,0
98201727,124.5,209,10,0,0
98710488,124.5,185,16,0,0
99503368,124.5,185,16,0,0
83688346,124.5,213,9,0,0
99024954,124.5,201,12,0,0
99287199,124.5,185,16,0,0
99287748,124.5,185,16,0,0
99289725,124.5,185,16,0,0
98576720,124.5,205,11,0,0
99581629,124.5,229,5,0,0
99783128,124.5,205,11,0,0
98566527,124.5,201,12,0,0
99171919,124.5,205,11,0,0
99580026,124.5,185,16,0,0
98568514,124.5,245,1,0,0
98926929,124.5,217,8,0,0
99786321,124.5,185,16,0,0
94095497,124.5,189,15,0,0
99317120,124.5,141,27,0,0
99551445,124.5,185,16,0,0
99840357,124.5,241,2,0,0
98645805,124.5,185,16,0,0
99574018,124.5,217,8,0,0
99641747,124.5,221,7,0,0
99639052,124.5,185,16,0,0
99570600,124.5,185,16,0,0
99568561,124.5,201,12,0,0
99569271,124.5,185,16,0,0
98777412,124.5,189,15,0,0
98777593,124.5,221,7,0,0
97743889,124.5,241,2,0,0
97746866,124.5,197,13,0,0
99534887,124.5,185,16,0,0
99336880,124.5,185,16,0,0
99001198,124.5,217,8,0,0
99798832,124.5,185,16,0,0
99799610,124.5,185,16,0,0
99448079,124.5,213,9,0,0
98106728,124.5,177,18,0,0
97945312,124.5,197,13,0,0
98331609,124.5,241,2,0,0
99494146,124.5,201,12,0,0
98795422,124.5,209,10,0,0
99485375,124.5,213,9,0,0
98681574,124.5,193,14,0,0
99890434,124.5,189,15,0,0
99502059,124.5,185,16,0,0
98481256,124.0,156,23,0,0
97929566,124.0,176,18,0,0
99089863,124.0,192,14,0,0
98614414,124.0,212,9,0,0
99139379,124.0,216,8,0,0
99450742,124.0,208,10,0,0
98679567,124.0,208,10,0,0
98380913,124.0,180,17,0,0
99955034,124.0,192,14,0,0
98644679,124.0,200,12,0,0
99620781,124.0,244,1,0,0
98621323,124.0,192,14,0,0
99244101,124.0,224,6,0,0
99742131,124.0,196,13,0,0
99481860,124.0,196,13,0,0
98694104,124.0,144,26,0,0
95573902,124.0,176,18,0,0
